Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline
treat_other_spec,diario,TRATAMIENTOS E INTERVENCIONES: Registrar todas las intervenciones realizadas entre las 00:00 y 24:00 del día de evaluación,Especifique otras intervenciones o procedimientos,,Se refiere a cualquier otra intervención o procedimiento terapéutico específico no caracterizado de otro modo que usted considere relevante.,"Si la respuesta es «Sí», especifique las intervenciones terapéuticas o los procedimientos no caracterizados de otro modo que considere relevantes."
treat_o2supp,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Oxígeno suplementario,"1, Sí | 0, No | 99, Desconocido","Se refiere a cualquier método de oxigenoterapia que pueda administrarse a través de una cánula nasal, una mascarilla o ventilación no invasiva o invasiva.",Indique «Sí» si el paciente recibió oxígeno suplementario entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_nasalprongs,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Canula nasal,"1, Sí | 0, No | 99, Desconocido",Se refiere a las cánulas nasales o cánulas nasales que administran oxígeno a través de dos pequeñas cánulas o cánulas insertadas en las fosas nasales.,Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_facemask,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Mascarilla,"1, Sí | 0, No | 99, Desconocido","Se refiere a una mascarilla de oxígeno simple que es un dispositivo que se coloca sobre la nariz, la boca o la traqueotomía del paciente para administrar oxígeno a las vías respiratorias.",Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_hfno,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Oxígeno nasal de alto flujo,"1, Sí | 0, No | 99, Desconocido","Se refiere a la oxigenoterapia nasal de alto flujo, que es una asistencia respiratoria no invasiva que administra aire calentado, humidificado y enriquecido con oxígeno a los pacientes a caudales superiores a los que suelen administrar los dispositivos de oxígeno de flujo estándar.",Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_niv,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Ventilación no invasiva,"1, Sí | 0, No | 99, Desconocido","Se refiere a la ventilación no invasiva, que proporciona asistencia respiratoria a través de las vías respiratorias superiores del paciente mediante una mascarilla o un dispositivo similar, sin necesidad de intubación traqueal. Algunos ejemplos son la presión positiva continua en las vías respiratorias (CPAP) y la presión positiva continua bifásica en las vías respiratorias (BiPAP). ",Indique «Sí» si este modo de asistencia respiratoria se utilizó para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_niv_type,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Tipo de ventilación no invasiva,"1, CPAP | 2, BIPAP | 99, desconocido | 88, otro",Se refiere al tipo de asistencia respiratoria no invasiva o ventilación (VNI) utilizada. La presión positiva continua en las vías respiratorias (CPAP) es una técnica que utiliza una presión en las vías respiratorias mantenida continuamente por encima de la presión atmosférica durante todo el ciclo respiratorio para apoyar la actividad respiratoria espontánea. La presión positiva continua bifásica en las vías respiratorias (BPAP) utiliza un cambio cíclico en el tiempo del nivel de presión positiva aplicada en las vías respiratorias para apoyar la actividad respiratoria espontánea.,Seleccione la opción más adecuada correspondiente al tipo de VNI utilizado entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_niv_type_oth,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Especifique otro tipo de ventilación no invasiva,,Se refiere al tipo de asistencia respiratoria no invasiva o ventilación (VNI) utilizada.,"Si «Otro», especifique otro tipo de ventilación no invasiva."
treat_imv,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Ventilación invasiva,"1, Sí | 0, No | 99, Desconocido","Se refiere a la ventilación mecánica invasiva (VMI), que indica que el paciente ha sido sometido a una intubación traqueal para asistir mecánicamente o sustituir la respiración espontánea en pacientes mediante el uso de un dispositivo motorizado que impulsa aire oxigenado a los pulmones. El modo de intubación puede ser orotraqueal, nasotraqueal o mediante una cricotirotomía o traqueotomía.",Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_ecmo,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,ECLS/ECMO,"1, Sí | 0, No | 99, Desconocido","Se refiere a la oxigenación por membrana extracorpórea (ECMO), también denominada soporte vital extracorpóreo (ECLS), que es la aplicación de un sistema de soporte vital que hace circular la sangre a través de un sistema de oxigenación y puede consistir en una bomba, un oxigenador de membrana y un intercambiador de calor.",Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_ecmo_type,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Tipo de ECLS/ECMO,"1, Veno-venosa (VV) | 2, Veno-arterial (VA) | 99, Desconocida","Se refiere al tipo de oxigenación por membrana extracorpórea (ECMO), también llamada soporte vital extracorpóreo (ECLS). La ECMO/ECLS venovenosa (venosa-venosa) se utiliza para apoyar los pulmones y la ECLS/ECMO venoarterial (venosa-arterial) se utiliza para apoyar los pulmones y el corazón.",Seleccione la opción más adecuada correspondiente al tipo de ECLS/ECMO utilizado entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_prone,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Posición prona,"1, Sí | 0, No | 99, Desconocido","Se refiere a la posición prona, que consiste en colocar al paciente boca abajo para facilitar la ventilación. Incluye tanto a pacientes con ventilación invasiva (intubados) como a pacientes no intubados o con ventilación autónoma.","Indique «Sí» para cualquier paciente que haya estado en posición prona para facilitar la ventilación en cualquier momento durante el ingreso. Si la respuesta es «Sí», indique a continuación qué tipo de ventilación se estaba aplicando mientras el paciente estaba en posición prona."
treat_prone_when,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,¿Cuándo se colocó al paciente en posición prona?,"1, Durante la ventilación invasiva | 2, Durante la autoventilación | 99, Desconocida",Se refiere al tipo de ventilación asistida cuando el paciente se colocó en posición prona. Puede tratarse de pacientes con ventilación invasiva (intubados) o de pacientes no intubados/con ventilación autónoma. ,Especifique el tipo de ventilación asistida administrada cuando el paciente fue colocado en posición prona.
treat_pao2yn,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Tipo de muestra de PaO2,"1, Arterial | 2, Capilar | 3, Venoso | 99, Desconocido | 0, No realizado",Se refiere al tipo de muestra de sangre utilizada para medir la presión parcial de oxígeno en sangre (PaO2) mediante el análisis de gases en sangre.,Seleccione el tipo de muestra de sangre utilizada para medir la presión parcial de oxígeno.
treat_pao2,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,PaO2 (seleccione las unidades),,,
treat_pao2_kpa,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,PaO2 (kPa),,Se refiere a la PaO2 más baja (en kPa) entre las 00:00 y las 24:00 del día de la evaluación.,Registre la PaO2 más baja (en kPa) que se midió entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_pao2_mmhg,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,PaO2 (mmHg),,Se refiere a la PaO2 más baja (en mmHg) entre las 00:00 y las 24:00 del día de la evaluación.,Registre la PaO2 más baja (en mmHg) que se midió entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_highfio,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,FiO2 en el momento de la PaO2 (seleccione las unidades),,,
treat_highfio_02110,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,"FiO2 en el momento de la PaO2 (fracción, 0,21-1,0)",,"Se refiere a la fracción de oxígeno inspirado (FiO2) medida, expresada como una fracción. Administrada en el momento en que se registró la PaO2 (presión parcial de oxígeno en sangre) más baja indicada anteriormente.",Escriba la FiO2 en el momento en que se registró el valor más bajo de PaO2 (registrado anteriormente) entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_highfio_pcnt,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,"FiO2 en el momento de la PaO2 (%, 21-100)",,"Se refiere a la fracción de oxígeno inspirado (FiO2) medida, expresada como un porcentaje, administrada en el momento en que se registró la PaO2 (presión parcial de oxígeno en sangre) más baja indicada anteriormente.",Escriba la FiO2 en el momento en que se registró el valor más bajo de PaO2 (registrado anteriormente) entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_o2supp_oth,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Otras intervenciones o procedimientos de asistencia respiratoria,"1, Sí | 0, No | 99, Desconocido",Se refiere a cualquier otra intervención o procedimiento específico de asistencia respiratoria no caracterizado de otro modo que se considere relevante.,Indique «Sí» si se utilizaron otras intervenciones o procedimientos de asistencia respiratoria entre las 00:00 y las 24:00 horas del día de la evaluación.
treat_o2supp_oth_spec,diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,Especifique otras intervenciones o procedimientos de asistencia respiratoria,,Se refiere a cualquier otra intervención o procedimiento específico de asistencia respiratoria no caracterizado de otro modo que se considere relevante.,"Si la respuesta es «Sí», especifique las intervenciones o procedimientos de asistencia respiratoria no caracterizados de otro modo que considere relevantes."
critd_critcare,diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,¿Se administraron intervenciones terapéuticas de cuidados avanzados (incluido el soporte orgánico agudo y los cuidados intensivos) en esta fecha?,"1, Sí | 0, No | 99, Desconocido","Se refiere a cualquier intervención terapéutica de cuidados avanzados (incluido el soporte orgánico agudo y los cuidados intensivos) que se administró entre las 00:00 y las 24:00 horas del día de la evaluación. Esta sección no incluye ninguna intervención de asistencia respiratoria, que se registra por separado.",Indique «Sí» si se administraron intervenciones terapéuticas o procedimientos de cuidados avanzados (incluido el soporte orgánico agudo y los cuidados intensivos) entre las 00:00 y las 24:00 horas del día de la evaluación.
