Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_eyedischarg,radio,Secreción ocular,"1, Sí | 0, No | 99, Desconocido",,,,,[sympt_dailydata]='1',Ocular,"Se define como la secreción de fluidos que van desde transparentes hasta purulentos por el ojo, a menudo indicativos de infección o irritación.",Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,SNOMED,SNOMED,,,clinical_features,,1.0,,,,,,,,,,,,,
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_hazyvision,radio,Visión borrosa/nublada,"1, Sí | 0, No | 99, Desconocido",,,,,[sympt_dailydata]='1',Ocular,"Se define como la pérdida de agudeza visual, que da lugar a una visión borrosa o distorsionada.",Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,SNOMED,SNOMED,,,clinical_features,,1.0,,,,,,1.0,,,,,,,
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_eyelightsensi,radio,Sensibilidad de los ojos a la luz,"1, Sí | 0, No | 99, Desconocido",,,,,[sympt_dailydata]='1',Ocular,"Se define como una intolerancia anómala a la luz, que causa molestias o dolor en los ojos cuando se exponen a luz intensa.",Indique «Sí» si el paciente lo ha experimentado entre las 00:00 y las 24:00 horas del día de la evaluación.,SNOMED,SNOMED,,,clinical_features,,1.0,,,,,,1.0,,,,,,,
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_visdist,radio,Alteración de la visión,"1, Sí | 0, No | 99, Desconocido",,,,,[sympt_dailydata]='1',Ocular,Se refiere a una interferencia en la visión normal sin que necesariamente afecte a la agudeza visual.,Indique «Sí» si el paciente lo ha experimentado entre las 00:00 y las 24:00 horas del día de la evaluación.,,"63102001, Visual distrubance",,,clinical_features,,,,,1.0,1.0,,1.0,,,,,,,
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_ocularoth,radio,Otros síntomas oftalmológicos,"1, Sí | 0, No | 99, Desconocido",,,,,[sympt_dailydata]='1',Ocular,"Se refiere a otros signos y síntomas relacionados con el ojo, no especificados anteriormente.",Indique «Sí» si el paciente lo ha experimentado entre las 00:00 y las 24:00 horas del día de la evaluación.,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_ocularoth_spec,text,Especificar otros síntomas oftalmológicos,,,,,,[sympt_dailydata]='1',Ocular,"Se refiere a otros signos y síntomas relacionados con el ojo, no especificados anteriormente.","Si la respuesta es «Sí», especifique otros signos y síntomas oftalmológicos.",,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_ent,descriptive,"Síntomas en los oídos, la nariz o la garganta",,,,,,[sympt_dailydata]='1',ENT,"Se refiere a signos y síntomas relacionados con el oído, la nariz y la garganta.",Indique «Sí» si el paciente lo ha experimentado entre las 00:00 y las 24:00 horas del día de la evaluación.,,,,,clinical_features,,,,,,1.0,,,,,,,,,1.0
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_earpain,radio,Dolor de oídos,"1, Sí | 0, No | 99, Desconocido",,,,,[sympt_dailydata]='1',ENT,Se refiere a una sensación dolorosa en el oído.,Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,,,,,clinical_features,,,,,,1.0,,,,,,,,,1.0
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_tinnitus,radio,Tinnitus,"1, Sí | 0, No | 99, Desconocido",,,,,[sympt_dailydata]='1',ENT,Se refiere a una percepción anómala de los sonidos que experimenta una persona en ausencia de estímulos auditivos.,Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,,,,,clinical_features,,,,,,1.0,,,,,,,,,1.0
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_parot,radio,Parotiditis,"1, Sí | 0, No | 99, Desconocido",,,,,[sympt_dailydata]='1',ENT,Se refiere a la inflamación de las glándulas parótidas.,Indique «Sí» si el paciente ha experimentado esto entre las 00:00 y las 24:00 horas del día de la evaluación.,,,,,clinical_features,,,,,,1.0,,,,,,,,,
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_paed,descriptive,Síntomas específicos pediátricos,,,,,,[daily_arm_1][sympt_dailydata] = '1' and [initial_assessment_arm_1][demog_calcage_days]<=365,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_contcry,radio,Llanto continuo,"1, sí | 0, No | 99, Desconocido",,,,,[daily_arm_1][sympt_dailydata] = '1' and [initial_assessment_arm_1][demog_calcage_days]<=365,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_feedingdiff,radio,dificultad para alimentarse,"1, sí | 0, No | 99, Desconocido",,,,,[daily_arm_1][sympt_dailydata] = '1' and [initial_assessment_arm_1][demog_calcage_days]<=365,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_otherdesc,descriptive,Otros  síntomas,,,,,,[sympt_dailydata]='1',Other,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0
diario,SÍNTOMAS: Indicar si se experimentaron entre las 00:00 y 24:00 del día de evaluación,sympt_unlisted,list,Otros síntomas,"1, Sí | 0, No | 99, Desconocido",,,,conditions_Symptoms,[sympt_dailydata]='1',Other,Se refiere a la presencia de uno o varios signos o síntomas alternativos no enumerados anteriormente.,Indique «Sí» si el paciente ha experimentado otro signo o síntoma no incluido en la lista anterior entre las 00:00 y las 24:00 del día de la evaluación.,,,,,clinical_features,,1.0,,,1.0,1.0,,,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_dailydata,radio,¿Introducir datos de signos clínicos para esta fecha?,"1, Sí | 0, No",,,,,,,Se refiere a los signos registrados en esta fecha.,Indique «Sí» si desea registrar los datos de los signos para este día de evaluación.,SNOMED,SNOMED,"C0037088, signs",,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_sys,descriptive,Signos sistémicos/generales,,,,,,[sign_dailydata]='1',Systemic/General,Se refiere a signos sistémicos/generales/no específicos.,Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_hypotherm,radio,Hipotermia,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,Se refiere a una reducción anómala de la temperatura corporal debido a un fallo en la termorregulación.,Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,,,,,,,,,,,1.0,,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_coldperiph,radio,Extremidades frías/húmedas,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,"Se refiere a una piel que se siente fría y húmeda al tacto, a menudo asociada con insuficiencia circulatoria y síntomas como inquietud e hipotensión.",Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,SNOMED,,"C2106366, cold and clammy extremities",,,1.0,,1.0,,,,,,,,,1.0,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_dehyrdation,radio,Deshidratación,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,Se refiere a la pérdida excesiva de agua del cuerpo.,Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,,,,,,,,,,,,,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_dehyrdation_type,radio,Estado de deshidratación,"1, leve | 2, Moderado| 3, severo",,,,,[sign_dehyrdation]='1',Systemic/General,Esto se refiere a la pérdida excesiva de agua del cuerpo.,"Indique ""Sí"", si el paciente ha experimentado esto en algún momento desde el inicio de esta enfermedad hasta su presentación.",SNOMED,"34095006, Dehydration (disorder)","C0011175, Dehydration",,clinical_features,,,,,,,,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_oedema,radio,Edema,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,Se refiere a la acumulación de una cantidad excesiva de líquido en las células o los tejidos intercelulares.,Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_oedema_site,checkbox,Localización del edema,"1, Pies | 2, Tobillos | 3, Piernas (por debajo de la rodilla) | 4, Piernas (por encima de la rodilla) | 5, Escroto/Labios | 6, Sacro | 7, Abdomen | 8, Cuello | 9, Cara | 99, Desconocido | 88, Otros",,,,,[sign_oedema] = '1',Systemic/General,Se refiere a la ubicación del edema.,"Si «Sí», especifique la ubicación del edema. Seleccione todas las opciones que correspondan.",,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_oedema_site_oth,text,Especificar otra localización del edema,,,,,,[sign_oedema_site(88)] = '1',Systemic/General,Se refiere a la ubicación del edema.,"Si «Otro», especifique la ubicación del edema.",,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_lymph,radio,Linfadenopatía,"1, Sí, doloroso | 2, Sí, no doloroso | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,Se define como un hallazgo clínico de agrandamiento anormal de los ganglios linfáticos.,Indique «Sí» si el paciente lo ha experimentado entre las 00:00 y las 24:00 horas del día de la evaluación.,SNOMED,SNOMED,"C4014613, Lymphadenopathy",,clinical_features,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_lymph_site,checkbox,Especificar localización de la linfadenopatía,"1, Axilar (axilas) | 2, Cervical (cuello) | 3, Inguinal (ingle) | 99, Desconocido | 88, Otro",,,,,[sign_lymph]='1' or [sign_lymph]='2',Systemic/General,Se refiere a la ubicación en la que se identificó la linfadenopatía.,Seleccione la opción o opciones más adecuadas que correspondan a la ubicación de la linfadenopatía.,SNOMED,SNOMED,,,clinical_features,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_lymph_site_oth,text,Especificar otra localización de la linfadenopatía,,,,,,[sign_lymph_site(88)]='1',Systemic/General,Se refiere a la ubicación en la que se identificó la linfadenopatía.,"Si es «Otro», escriba la ubicación en la que se identificó la linfadenopatía.",,,,,clinical_features,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_bruise,radio,Hematomas,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,"Se refiere a la extravasación espontánea de sangre al espacio subcutáneo, también conocida como equimosis espontánea.",Indique «Sí» si el paciente lo experimentó entre las 00:00 y las 24:00 horas del día de la evaluación.,,,,,,,,,,,1.0,,1.0,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_alopecia,radio,Alopecia,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,Se refiere a la ausencia de pelo (pérdida de pelo sin cicatrices) en zonas donde normalmente está presente.,Indique «Sí» si el paciente lo experimentó entre las 00:00 y las 24:00 horas del día de la evaluación.,,,,,,,,,,,1.0,,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_dryskin,radio,Piel seca,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,"Se refiere a la piel caracterizada por la falta de humedad natural o normal como resultado de una hidrolipidemia inadecuada en la piel, también llamada xerosis cutánea.",Indique «Sí» si el paciente lo experimentó entre las 00:00 y las 24:00 horas del día de la evaluación.,,,,,,,,,,,1.0,,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_oralulcer,radio,Úlceras bucales,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,"Se refiere a episodios recurrentes de ulceración de la mucosa oral (aftas bucales recurrentes), que suelen presentarse como defectos mucosos dolorosos, bien delimitados y cubiertos de fibrina con un h",Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,,,,,,,,,,,1.0,,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_presinj,radio,Lesión por presión en la piel,"1, sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',,,,,,,,,,,,,,,,,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_mastitis,radio,Mastitis,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Breast,"Se define como una inflamación de la mama, con o sin infección acompañante.",Indique «Sí» si el paciente experimentó esto en cualquier momento durante la fecha de la evaluación.,SNOMED,SNOMED,"C0149613, Acute mastitis",,clinical_features,,1.0,,,,,1.0,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_bacsi,radio,Superinfección bacteriana,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Systemic/General,"Se define como una infección bacteriana secundaria diagnosticada por un médico que se produce durante una herida existente, una infección o inmediatamente después de una infección anterior.",Indique «Sí» si el paciente experimentó esto entre las 00:00 y las 24:00 del día de la evaluación.,SNOMED,SNOMED,"C0442886, Secondary infections",,clinical_features,,,,,,,,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_bacsi_spec,checkbox,Especifique la superinfección bacteriana.,"7, Absceso en tejido profundo | 1, Foliculitis/celulitis | 2, Neumonía | 3, Gastroenteritis | 4, SNC | 5, Bacteriemia | 6, Tracto urinario | 88, Otros",,,,,[sign_bacsi]='1',Systemic/General,Se refiere al tipo o la ubicación de la superinfección bacteriana.,Seleccione la opción o opciones más adecuadas que representen el tipo o la ubicación de la superinfección bacteriana.,SNOMED,SNOMED,"C0037278, Skin Infection | C0339952, Secondary bacterial pneumonia | C0558348, Bacterial gastroenteritis | C0752180, Bacterial infection of  central nervous system  |  C1096222, Urinary tract infection bacterial",,clinical_features,,,,,,,,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_bacsi_oth,text,Especifique otra superinfección bacteriana,,,,,,[sign_bacsi_spec(88)]='1',Systemic/General,Se refiere a otros tipos o localizaciones de la superinfección bacteriana no especificados anteriormente.,"Si selecciona «Otro», escriba el tipo o la ubicación de la superinfección bacteriana. ",,,,,clinical_features,,,,,,,,,,,,,,,
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_resp,descriptive,Signos respiratorios,,,,,,[sign_dailydata]='1',Respiratory,Se refiere a signos relacionados con el sistema respiratorio.,Indique «Sí» si el paciente lo experimentó entre las 00:00 y las 24:00 del día de la evaluación.,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_respdistress,radio,Dificultad respiratoria,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Respiratory,Se refiere a un aumento patológico del esfuerzo y la frecuencia de los movimientos respiratorios.,Indique «Sí» si el paciente lo experimentó entre las 00:00 y las 24:00 del día de la evaluación.,,,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,1.0
diario,SIGNOS: Registrar los hallazgos clínicos identificados entre las 00:00 y las 24:00 del día de evaluación,sign_chestindrw,radio,Retraimiento de la pared torácica inferior,"1, Sí | 0, No | 99, Desconocido",,,,,[sign_dailydata]='1',Respiratory,"Se define como un signo clínico de dificultad respiratoria, que se distingue por el movimiento anormal hacia dentro de la pared torácica inferior durante la inspiración. Si solo se hunde el tejido blando entre las costillas o por encima de la clavícula cuando el paciente respira, no se trata de una retracción de la pared torácica inferior.",Indique «Sí» si el paciente lo experimentó entre las 00:00 y las 24:00 del día de la evaluación.,SNOMED,SNOMED,"C0231906, Chest wall retraction",,clinical_features,1.0,1.0,,,,1.0,1.0,,,,,,,,
